2025-08-26 08:27:04.41112+02;DEBUG;20;FE-ferryt-aihubdemo-5677f65f5-8sx7d;appown;0HNF4CGQB91NA:0000013F;UQ250826082704401AIHU-bde0e7be95434f6da1;0;AgentService;[GetAgent] AgentId: 10, AgentSymbol: FerrytWorkplaceChatTEST, ProviderId: 1, ProviderSymbol: FAIProviderPCSS
2025-08-26 08:27:04.45629+02;DEBUG;20;FE-ferryt-aihubdemo-5677f65f5-8sx7d;appown;0HNF4CGQB91NA:0000013F;UQ250826082704401AIHU-bde0e7be95434f6da1;0;FerrytAiChat;Chat started
2025-08-26 08:27:04.457379+02;DEBUG;20;FE-ferryt-aihubdemo-5677f65f5-8sx7d;appown;0HNF4CGQB91NA:0000013F;UQ250826082704401AIHU-bde0e7be95434f6da1;0;FerrytAiChat;Prepare stream reqest body...
2025-08-26 08:27:04.796904+02;DEBUG;20;FE-ferryt-aihubdemo-5677f65f5-8sx7d;appown;0HNF4CGQB91NA:0000013F;UQ250826082704401AIHU-bde0e7be95434f6da1;0;FerrytAiChat;Response status code: OK
2025-08-26 08:27:04.799429+02;DEBUG;20;FE-ferryt-aihubdemo-5677f65f5-8sx7d;appown;0HNF4CGQB91NA:0000013F;UQ250826082704401AIHU-bde0e7be95434f6da1;0;FerrytAiChat;Processing response...
